"","Provincia","Act","code","Prov","1 Trim 1996","2 Trim 1996","3 Trim 1996","4 Trim 1996","1 Trim 1997","2 Trim 1997","3 Trim 1997","4 Trim 1997","1 Trim 1998","2 Trim 1998","3 Trim 1998","4 Trim 1998","1 Trim 1999","2 Trim 1999","3 Trim 1999","4 Trim 1999","1 Trim 2000","2 Trim 2000","3 Trim 2000","4 Trim 2000","1 Trim 2001","2 Trim 2001","3 Trim 2001","4 Trim 2001","1 Trim 2002","2 Trim 2002","3 Trim 2002","4 Trim 2002","1 Trim 2003","2 Trim 2003","3 Trim 2003","4 Trim 2003","1 Trim 2004","2 Trim 2004","3 Trim 2004","4 Trim 2004","1 Trim 2005","2 Trim 2005","3 Trim 2005","4 Trim 2005","1 Trim 2006","2 Trim 2006","3 Trim 2006","4 Trim 2006","1 Trim 2007","2 Trim 2007","3 Trim 2007","4 Trim 2007","1 Trim 2008","2 Trim 2008","3 Trim 2008","4 Trim 2008","1 Trim 2009","2 Trim 2009","3 Trim 2009","4 Trim 2009","1 Trim 2010","2 Trim 2010","3 Trim 2010","4 Trim 2010","1 Trim 2011","2 Trim 2011","3 Trim 2011","4 Trim 2011","1 Trim 2012","2 Trim 2012","3 Trim 2012","4 Trim 2012","1 Trim 2013","2 Trim 2013","3 Trim 2013","4 Trim 2013","1 Trim 2014","2 Trim 2014","3 Trim 2014","4 Trim 2014","1 Trim 2015","2 Trim 2015","3 Trim 2015","4 Trim 2015","1 Trim 2016","2 Trim 2016","3 Trim 2016","4 Trim 2016","1 Trim 2017","2 Trim 2017","3 Trim 2017","4 Trim 2017","1 Trim 2018","2 Trim 2018"
"182","Santiago del Estero","ot_ss","AR-G","Santiago del Estero",10621.6133490846,11039.1022695223,11397.861947934,11903.1324050893,11903.3450581297,12254.7496509661,12745.2007071034,12538.6341561288,12932.044126569,13211.8769572254,12455.9660268249,12169.0861666283,12274.810313698,12378.7691835713,12521.0678649715,12889.1713584228,13031.9127975533,13098.3789106654,13240.5970397422,13031.0664720446,13193.4216066326,13313.7673579546,13082.3740039157,12966.9464151427,12579.3233230314,12329.4473526676,12784.4972387764,12521.7827807928,12702.0957398066,13057.217710678,12644.9317687934,12792.2575680961,12738.6661520382,12949.3550725435,13216.2960940845,13689.1556594636,14040.5094709778,14176.7758982036,14620.326230687,14654.9912601215,14747.6599848979,14949.9041405893,15024.2745438119,15106.5121348078,15134.9953388444,15316.9190596217,15645.7837582417,16304.4096427161,16814.8460348013,17045.3964919772,17172.9361175856,17400.8257598162,17337.6265153764,17262.7346533588,17467.4936969173,17785.6479309993,18299.1220465684,18680.2922601442,18842.2164616672,18845.5615509508,19150.4420221078,19616.5054178807,19880.4529324562,19878.7469777608,19778.8768362674,19847.0790937104,20048.781656228,20402.4134134873,20849.3883614126,20626.560172457,20609.2999601092,20704.2766083974,20926.0727340265,21431.3972058954,21239.5514417663,21501.5226965664,21825.4855605988,22186.561741308,22653.8760592275,22880.336930531,22926.8863017481,22645.7369368081,22469.4191434912,22365.6999666325,22380.7332976946,22777.3077848743,23028.1754488462,23316.8581291177,23581.2757608911,23593.9784436431
"183","Santiago del Estero","pesca","AR-G","Santiago del Estero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","Santiago del Estero","Total Nacional","AR-G","Santiago del Estero",25683.8617622168,26392.6132902481,27211.9533940663,28063.8271384684,28244.9115115055,29421.5169955349,29408.1691386419,29422.3288824373,30515.4813715717,31649.4478851903,30915.4993107984,30233.6861553769,30127.4032282131,30550.2370548032,30514.741075884,31816.0749505876,31660.4607423301,32404.0711968871,33116.5557074769,31674.588006491,30619.7701647019,30586.0923450062,30349.7973435016,29271.0540374789,27289.2302815839,26041.4203479885,26048.5998539285,26405.9159466237,26836.552776175,27189.489519029,27142.4075410037,27388.3182683032,28182.6975679037,29350.6664280559,29820.4551117026,28836.8247059512,29561.7126547948,30588.5165104052,33393.3459929331,34940.5833787936,35040.5380292905,34537.6192281231,34379.3428571855,35116.0745511882,36146.5199262636,37404.8658094799,38611.2967875482,39897.0731833593,41078.7739480043,42067.6012770022,42623.4104801974,43498.333006037,43570.1706591031,43397.3049199458,43684.4110304966,43414.6930170953,44377.3701560788,45860.3865008545,47007.4458094689,47333.080012583,47494.489920586,48901.7974102973,49458.3171633917,49568.6228188394,48561.6797311915,48182.9456727908,48586.6310211852,49241.9389887497,49648.9258112678,49972.366804983,49921.0047349303,51844.8182074392,52223.5055723369,53307.038720438,53656.4914307881,52024.3405025824,52117.7724284326,52524.0706194262,52865.3037792235,53176.8874478557,52393.6122120374,51641.0252114695,51390.2039326331,51164.5553073037,51491.5668930528,52953.7838696797,54609.3196251804,55671.9736852436,56019.4365527183,55777.754696267
"185","Tierra del Fuego","agro","AR-V","Tierra del Fuego",489.175243109747,513.645520102698,499.221856180648,523.42545660322,543.629742483802,549.286945570141,593.88677009371,586.107838232402,590.749896644665,634.508088455894,527.250132941415,518.285592016849,535.734739692373,486.210318070131,477.177790469537,580.174209116992,484.058225848886,475.628101435686,471.82447055841,459.293669224149,457.198128257722,460.261502934619,451.690583714263,435.77652000927,427.203337012783,441.853062413829,430.371232229302,494.090946475576,490.427637838267,481.690076608465,527.685542909744,576.65236288351,558.196922475353,627.271444884019,596.500888410902,574.527779816501,597.648517725988,592.013433925882,591.215713102931,598.74689865293,585.293631642826,603.511060580537,616.067079748999,643.887095207691,657.126934348603,642.522804531794,673.71194356956,649.777855701212,640.643371713184,687.776403994456,677.707278932695,660.10406373321,644.118588946596,597.573943220045,644.142377782349,592.818500392051,605.868054680131,645.123844761197,661.255627416434,655.420900203891,663.630240322583,676.962526456169,831.25305960529,753.846092495102,635.352932332392,647.298322655294,629.093061248781,611.186577272713,671.570302577761,558.886302593586,546.536624964059,540.200709136447,532.037530831424,549.213436332763,569.960569359567,591.15861028572,614.630084218987,589.489227350439,599.762816665344,592.238404199,590.520663608855,572.515402190417,553.271610742653,548.008460652119,526.487588186428,521.411687463152,507.547094637861,496.573442368326,499.787876512699,486.581672560207
"186","Tierra del Fuego","com","AR-V","Tierra del Fuego",2211.27711284169,2302.30625271394,2352.61622384724,2295.80173244437,2216.58390920835,2318.75348836476,2227.51426137307,2283.27857195393,2330.16862840854,2382.54138729093,2468.29984334125,2551.78289081234,2628.87321856923,2660.99425205777,2665.63235977006,2860.52688305412,2925.37953065231,3036.79193090983,3035.95513662668,3076.89047074747,3134.00767670781,3190.54465790723,3187.85053606133,3078.66398221523,2948.16664551527,2842.27498571373,2794.1299787006,2784.27536412339,2772.1022258857,2844.03393256541,2923.9071878858,2994.43403152012,3096.01074194031,3146.70388711094,3260.86219304194,3384.66017828508,3528.35394249404,3706.57033185275,3834.55080895057,3917.16554185874,4026.30880595525,4185.33629806688,4318.82650882433,4578.66565329984,4662.7282685583,4735.90174626422,4875.89286063175,5007.8177026449,5142.34166537331,5245.55586563712,5316.4975055241,5305.20049986692,5284.39883094377,5104.42358324998,5153.75134798821,5209.30673717154,5243.55952053439,5258.58173558887,5302.16460133757,5332.74133823956,5383.5006447618,5441.6082826574,5534.44018526501,5707.11839793271,5851.54515113183,5888.11408473143,5965.37020044223,6037.26026091261,6132.91861295859,6178.45816397307,6169.91705801788,6188.5180262793,6176.87158573578,6171.72568602321,6156.0426984369,6060.22659493823,6122.38169805859,6203.40020316661,6284.39146695045,6380.74488506831,6417.54132129608,6353.688654758,6317.47186366186,6289.25994516724,6253.23392055916,6286.32993360306,6292.11046458084,6254.49934668004,6261.34083409803,6271.67200358158
"187","Tierra del Fuego","const","AR-V","Tierra del Fuego",771.269477650531,716.932824687038,878.310884900864,892.827530116195,928.47040960641,931.027719089006,1026.85088401234,1237.01735925934,1295.24342369326,1516.3600943968,1697.27490164269,1990.77363314073,2360.89094390373,2566.87966037675,2335.0651547235,2040.67152862579,1673.24748601475,1518.95500439069,1489.86086187088,1368.97577268298,1695.79846345608,1750.98576415412,2170.15349791813,1801.98757576861,1263.70304750026,1118.85274237427,1234.81028487172,976.814870270228,1015.41651877152,1224.86999650421,1680.03678773665,1531.54548782026,1572.20566902003,1838.52024070901,2032.41195365521,2199.93918072224,2494.4739380396,2310.27073252648,2352.11599293139,2569.79850249874,2814.88146317724,2920.14209666021,2934.94844913545,3085.03575261585,3126.25277732395,2952.17053533005,2777.40590249016,2668.8388222801,2474.91800371085,2430.35278975567,2410.04945258856,2235.4882523558,2127.44695339613,1969.25556923343,2000.10555615054,2034.90437120227,1991.3944744491,2044.75927188536,2037.96116292359,2096.57941765252,2105.74448832808,2225.1758618438,2348.79349124287,2263.67359187501,2450.75515092007,2510.26172213917,2458.30932916906,2579.26300926599,2698.91109011792,2607.27406619952,2556.41323983694,2711.27893481422,2682.80068753103,2944.05315433987,2964.92217171975,2857.53224822122,2993.13476021923,2929.54388854695,2981.04125329019,2780.92395781264,2501.53356910915,2426.68889898372,2392.5293824202,2404.87708398303,2449.40116111354,2415.7925510186,2438.51185408189,2648.44056439142,2753.7378581693,2881.92292250825
"188","Tierra del Fuego","ind","AR-V","Tierra del Fuego",3822.11053085158,3750.67178990404,2980.22137112709,3122.98322274717,3460.13482937754,3739.42597105536,3876.72336050458,3904.1307028929,3966.02601177775,4071.2931083025,4104.29023190431,4045.93323220746,4004.05963738005,4009.53661270839,3859.21626453102,4292.63882324559,4476.4090450687,4340.74490629443,4627.36241331577,4665.34533090466,4272.08067158978,4402.59071160124,4580.55437669037,4371.48813851955,3990.6507437716,3565.55128571934,3226.88997070525,3044.7891685841,3354.92565345525,3373.96126545211,3338.95423076891,3558.40305499467,4057.87959607728,4236.71646910881,4508.64478472335,4789.94566850804,4528.38556046783,4865.17040187086,5466.3059492954,5852.73744424042,6559.55172298308,6859.45957771464,6794.05674302979,6822.36295265625,6959.41524694858,7614.6357959104,8171.15181991762,8215.27708671269,7978.90483261201,8275.92512045725,8173.64198522798,7763.97819175177,6788.32219618786,6175.11900098412,6236.50840631248,6983.02481177549,8369.35071378282,8870.62971867237,9419.126584924,10354.6039664342,11354.6640994609,12461.0316823246,13282.5384069626,13401.8874216591,13536.9015676998,14357.4190049579,14513.326827893,14810.4369247747,15639.2302607841,15751.1407338859,15784.4112790458,15363.7302997419,14575.7099133745,13932.8882930735,13690.024410492,13048.5123983233,12752.9493782801,13566.8335400078,14244.3786190155,15325.7791597517,14554.5079731177,13298.683837565,12503.5158639037,11500.4878609976,11775.9997475703,11672.7241444136,11464.6913305231,11481.6047692011,13248.5044282625,12328.9116800411
"189","Tierra del Fuego","ot_bs","AR-V","Tierra del Fuego",300,345,357,303,415,456,541,517,517,619,609,591,458,418,422,526,481,471,484,483,476,517,496,479,427,415,424,455,466,543,642,718,720,652,663,686,760,727,684,721,994,979,902,830,685,748,837,869,916,919,1030,934,1132,1091,955,1004,1018,977,969,963,984,951,941,951,982,952,965,991,990,965,947,980,1051,1089,1101,1133,1344,1417,1432,1265,1193,1197,1093,1136,1136,1123,1137,1119,1219,1094
"190","Tierra del Fuego","ot_ss","AR-V","Tierra del Fuego",3940,3985,3982,4203,4299,4353,4649,4833,5073,5283,5212,5394,5568,5509,5540,5841,5966,5930,6091,6302,6523,6626,6625,6199,5955,6034,6209,5956,5929,6352,6457,7096,7393,7520,7461,8056,8342,8415,8315,9029,9332,9091,9176,9895,10355,10448,10390,11005,11044,11324,11191,11323,10886,10429,10334,10810,11108,11417,11578,12034,11994,12239,12456,13003,13117,13168,13441,13869,14003,13786,14062,14690,14746,14500,14629,14841,14795,15086,15411,15745,15499,15109,14845,15133,15156,14594,14802,15331,15213,15124
"191","Tierra del Fuego","pesca","AR-V","Tierra del Fuego",530,712,647,617,533,551,558,557,520,574,635,957,736,365,496,637,660,724,587,590,420,464,499,491,536,631,645,640,677,683,679,682,702,785,883,913,958,940,932,951,817,845,834,862,917,924,999,825,847,897,880,865,885,905,916,941,1004,957,949,921,963,898,893,937,936,888,861,808,755,698,599,549,557,546,526,527,584,554,542,549,524,467,454,470,492,463,447,468,473,461
"192","Tierra del Fuego","Total Nacional","AR-V","Tierra del Fuego",12767.8323644535,12998.5563874077,12316.3703360558,12624.037941911,12943.8188906761,13426.4941240793,13882.9752759837,14341.5344723386,14726.1879605242,15443.7026784461,15596.1151098297,16422.7753481774,16824.5585395454,16587.620843213,16338.0915694941,17199.0114440425,17165.0942875846,17077.1199430306,17392.0028823717,17563.5052435593,17635.0849400114,18238.3826365972,18931.2489943841,17809.9162165127,16385.7237737999,15826.5320762212,15737.2014665069,14988.9703494533,15374.8720359507,16095.5552711302,16729.5837493011,17576.0349372186,18498.292929513,19373.2120418128,19836.4198198314,19918.0728073319,20448.8619587275,20829.024900176,21491.1884642803,22918.4483872508,24135.0356237584,24504.4490330223,24673.8987807386,25886.9514537796,26677.5232271794,27317.2308820365,27887.1625266091,28371.7114673389,28127.8078734094,28860.6101798445,28648.8962222733,28152.7710077077,26615.2865694744,25180.3720966876,25284.5076882336,26571.0544205413,28322.1727634464,29193.0945709078,29947.5079766016,31394.3456225302,32464.5394728734,33941.778353282,35346.0251430758,36066.5255039619,36527.5548020841,37459.0931344838,37868.0994187531,38715.146772226,39900.6302664384,39579.7592666521,39718.2782018647,40042.7279699719,39270.4197174727,38643.8805697693,38535.9498500082,37925.4298517685,37862.0959207769,38929.2668590718,40062.5741559215,41373.6864068316,40087.1035271318,38227.5767934971,37065.7887207284,36345.6333508,36653.1224174294,35953.2583164984,35951.8607438237,36680.1181226409,38449.3709970425,37554.0882786911
"193","Tucuman","agro","AR-T","Tucuman",9414.91621734694,7700.79328437284,9168.26336397758,10640.340695412,10639.3237953386,11898.3164136926,10747.1483509467,9970.96662789142,10613.0032977352,10195.3527925837,10285.8253373146,11881.9414807357,11323.7112023256,9756.52423741495,10287.7794083443,14139.3414676202,12807.3477691725,13444.7042106002,13577.6430266775,14184.8745709998,14172.5566104562,14136.2246001238,14741.630111577,14875.060868573,14252.9176806728,14593.2503867645,13524.3098927972,13493.8379176056,16343.8043068787,17280.9649527246,16999.1593692749,16236.9121659953,17614.2200302604,20172.3110413578,18149.5915025396,18386.8946675426,19417.2227931208,21928.3770084956,21560.7349657836,20105.1430807387,19307.8463400072,18647.845082308,19387.840532353,19271.5486488769,19491.4177946262,18587.2457539313,19907.6266658673,21881.2673765879,23325.7103852101,26176.2096626027,25165.4581707642,24202.3526768115,22983.6576130011,22826.6741781683,23007.874122279,22983.7498330178,21653.1413317478,21227.3220683297,21955.0683875044,22520.4907532681,22979.0630063931,23984.6114512648,23797.4856137859,26745.9196162651,25403.1221920052,24799.2283389017,25533.9369867199,24855.1501888964,25818.92271088,26615.7725858746,24373.4621615924,21660.1571601737,21636.9919309643,22055.9674059954,24397.8019436834,26744.7651228962,27760.581514575,27263.763838819,26982.9180219824,27333.74185186,28522.7674935417,29358.3732165801,30915.0079744805,32942.3483673289,32423.4404802699,33899.0842722001,32670.8761442636,36450.0888003625,37503.5490753651,36192.3641993015
"194","Tucuman","com","AR-T","Tucuman",11704,12128,12277,12302,12321,12867,13314,13956,13836,14228,14399,14291,13862,13555,13516,15079,14393,14191,14546,15096,14950,15005,15360,14912,14245,14349,14525,13932,13700,14679,15469,15708,15819,17038,17750,18084,17972,19460,19709,20191,19923,20718,21812,22117,22305,24217,25505,29037,29694,30892,30716,30678,30103,30068,30464,31135,29819,30147,30555,30557,30632,31596,31886,32428,32448,32417,32537,32901,32865,32833,32963,32916,32764,32471,32445,32369,32082,32526,33213,33460,33171,33451,33815,33980,33971,35180,35946,35723,35170,34844
"195","Tucuman","const","AR-T","Tucuman",3897.96920708693,3892.26068275794,4858.63041692494,5330.83617214441,5653.72118417341,5861.13018139684,5834.46816108284,5413.73975053202,5218.29160000324,4938.93263138622,4611.58025091089,4807.5651603863,5056.03905221357,5143.29152172024,5195.50879616645,5673.78720427854,5006.72651121088,4854.60205738241,5139.88417931227,5283.34879247136,5389.00248629328,5517.69511537413,4938.58442596868,4211.86120235867,3189.73114138977,2849.71983563817,2812.5516460593,2941.7045763561,3070.97819952374,3205.3696675695,3511.16278732794,4001.54986469697,4580.4451938257,4680.14834752899,4674.79643477679,5125.41576767107,6200.43344390488,7066.59413857371,8210.37467871866,8585.21606508067,9334.71966720846,9957.80085176779,10239.0731002882,10809.8663633325,11101.7041803168,11576.2321406211,12565.5061505198,14034.984251278,16936.7241712816,17883.7943480255,15736.1852126895,15261.8308095509,15527.3131654149,15821.5535790988,15683.4620480104,15181.0991908348,14422.7321272372,13909.3704050252,13888.1715988162,13739.0687300388,13642.0244897709,13734.6721808356,13624.2210678337,13676.0695915409,13791.6543839172,13418.8354715442,12643.3212564258,12197.0177013459,11734.0277852417,11677.4550677715,12138.3891143811,12250.5980334304,11925.105588589,11644.2006714878,11676.9458821618,12080.7506679494,12329.1510900556,12445.6080176341,12382.8652621793,11664.8606833588,11420.0378606491,10857.7142696553,10484.096682972,10665.6231220362,11097.1700939652,11816.7790897293,12136.0894808886,12385.7747375104,12117.0949056179,11552.245938669
"196","Tucuman","ind","AR-T","Tucuman",20579.5250807831,20086.8382002625,20390.9006809126,20693.0500363606,20920.2880293533,21392.6598389428,21091.0120146288,20268.3191955312,21552.2774126861,21743.247805095,21209.1562848546,21037.494242326,19895.6318938782,19343.6971171043,19917.6154795203,20367.1314852097,19759.0178316463,18283.9214707392,18985.545945835,19363.1810515375,19626.3898503288,19690.2939729531,19459.3934233528,18430.1395204778,17993.5137815869,17982.3099898758,18016.6533528655,18138.0713276812,18773.9562941548,18935.2481271885,18902.1226925957,18844.1548195822,19432.3799179468,19460.6997452135,19671.402729303,20447.5445920083,20800.2647172478,20793.3293675567,21173.3566374786,21297.2688260219,21601.5730207651,22053.2037566314,22388.6923675008,22696.3231611191,22614.0736471353,23011.6320458389,23123.4404520566,23688.4462686908,24382.5963178333,25060.0893665902,25088.0110158361,24390.4820500848,23687.1939003146,24081.8377837818,25083.7010232338,24613.9841408161,23462.3555034994,25044.6310587979,25981.8261756491,25485.346231098,26030.5352473854,26321.55714204,26283.475225695,27498.6754042965,26812.0873293976,26293.6048208861,26212.0626683268,26499.7130683841,26775.1472227851,26141.2878400756,25835.2372965549,26329.2145567106,26412.5764637211,25817.6770144695,26470.4248315051,25808.9034583522,25999.1953301404,26197.1309675579,26411.958602841,26691.1039446339,26267.2715168841,26335.2526301696,26327.3887354807,26305.3710372299,25915.8518650562,25277.9547532312,25211.5151850846,25418.2378580896,25974.118584099,26096.3308689312
"197","Tucuman","ot_bs","AR-T","Tucuman",941,901,971,983,973,1031,1083,1081,1065,1087,1113,1165,1147,1058,991,998,1061,1099,1051,1033,990,1018,1022,1024,1004,1002,1005,1013,1030,1034,1049,1057,1861,1865,1904,1943,1953,1915,1896,1913,1917,1931,1947,1939,1960,2011,2017,1971,1965,1986,1946,1933,1892,1908,1863,1858,1849,1890,1879,1837,1819,1867,1866,1853,1880,1862,1880,1957,1988,1975,2063,1947,1911,1908,1978,1932,1923,1932,1919,1916,1919,1929,1918,1911,1913,1916,1956,1927,1914,1934
"198","Tucuman","ot_ss","AR-T","Tucuman",30519.3618431055,31321.9497075859,31535.4743791068,31942.3618274428,33521.9585191558,34335.9819410968,35348.8678198027,35719.2999608879,35935.9775171329,36783.8125350975,36081.6898543724,36621.4345763532,36475.9774891011,36249.8008324702,36673.2467608245,39978.6213840385,38778.5694843008,38408.1142405863,38172.1299958116,38068.4063965301,38960.8638028846,38832.4922938713,38804.6436102505,38685.2839201959,37448.3329352797,36130.9947202256,35881.8794900681,36220.2162673125,37414.2189455246,37815.7808917328,37619.5271049405,38159.8702265653,38907.2102654958,40460.1611540272,41845.8258791062,42208.7137581795,44130.9162578927,46108.5374122387,45871.1224270784,46262.7096901627,47766.421565148,49688.7513616435,50973.5187388368,52421.1210620073,53327.1712075863,55043.6053853338,57302.6675797231,62315.6632347,60347.9587372879,63393.3221805832,62729.2568181331,64650.7957570481,61031.3908460088,62164.0395205306,63204.4680882361,63314.1663885487,63038.177501671,63617.7911925111,64332.8326806461,64825.0872074057,65760.2892404191,66774.1344871035,67697.2728889329,68965.6491149354,69795.8548615279,70014.7015050823,70140.7747364408,69366.0243996255,70324.779535664,70301.1573889707,69904.1290094837,68511.0756014651,68206.7634525733,68489.9903674444,68965.5143254771,70200.2564820765,70287.9949107164,70543.6799296095,71005.9560052653,72931.5803127323,72457.0870866238,72576.2132089978,73222.96016288,73468.3978542896,73645.2639439865,73661.0544586036,73899.3866891783,74469.5134728068,75457.2712006751,76473.708552365
